iter	Passed	Remaining
3219	61857	130246
3220	61876	130227
3221	61896	130208
3222	61914	130187
3223	61931	130163
3224	61949	130142
3225	61968	130122
3226	61988	130104
3227	62005	130081
3228	62025	130063
3229	62042	130040
3230	62061	130019
3231	62080	129999
3232	62099	129980
3233	62116	129957
3234	62136	129938
3235	62154	129917
3236	62173	129898
3237	62191	129875
3238	62208	129853
3239	62226	129830
3240	62244	129809
3241	62264	129791
3242	62282	129770
3243	62301	129749
3244	62319	129727
3245	62338	129708
3246	62356	129687
3247	62375	129666
3248	62393	129645
3249	62412	129626
3250	62429	129601
3251	62448	129581
3252	62467	129562
3253	62484	129538
3254	62505	129523
3255	62524	129503
3256	62542	129482
3257	62562	129464
3258	62580	129442
3259	62598	129421
3260	62617	129402
3261	62635	129380
3262	62653	129359
3263	62673	129340
3264	62690	129317
3265	62709	129298
3266	62726	129274
3267	62744	129251
3268	62763	129231
3269	62782	129212
3270	62800	129191
3271	62820	129173
3272	62840	129156
3273	62860	129138
3274	62879	129119
3275	62897	129097
3276	62915	129076
3277	62933	129054
3278	62952	129033
3279	62970	129012
3280	62988	128991
3281	63008	128973
3282	63027	128954
3283	63047	128935
3284	63066	128916
3285	63084	128895
3286	63103	128875
3287	63121	128853
3288	63140	128834
3289	63158	128813
3290	63177	128793
3291	63195	128770
3292	63212	128747
3293	63230	128726
3294	63248	128703
3295	63266	128682
3296	63285	128664
3297	63303	128642
3298	63320	128618
3299	63338	128596
3300	63367	128596
3301	63385	128576
3302	63403	128553
3303	63420	128530
3304	63438	128509
3305	63458	128490
3306	63477	128470
3307	63494	128448
3308	63513	128427
3309	63532	128407
3310	63551	128388
3311	63567	128363
3312	63586	128344
3313	63606	128326
3314	63623	128303
3315	63640	128279
3316	63659	128260
3317	63678	128239
3318	63694	128213
3319	63710	128188
3320	63728	128167
3321	63747	128146
3322	63766	128128
3323	63785	128108
3324	63805	128090
3325	63824	128071
3326	63843	128051
3327	63862	128031
3328	63881	128012
3329	63897	127987
3330	63917	127970
3331	63936	127949
3332	63954	127928
3333	63973	127909
3334	63990	127885
3335	64009	127865
3336	64026	127842
3337	64044	127820
3338	64063	127801
3339	64080	127777
3340	64099	127757
3341	64117	127735
3342	64135	127715
3343	64154	127694
3344	64171	127671
3345	64191	127654
3346	64211	127636
3347	64230	127617
3348	64249	127597
3349	64266	127574
3350	64285	127554
3351	64303	127532
3352	64321	127511
3353	64338	127488
3354	64356	127466
3355	64375	127447
3356	64393	127425
3357	64411	127404
3358	64432	127388
3359	64450	127366
3360	64470	127347
3361	64489	127329
3362	64509	127311
3363	64526	127288
3364	64545	127268
3365	64564	127248
3366	64581	127225
3367	64600	127205
3368	64618	127184
3369	64637	127164
3370	64655	127144
3371	64675	127126
3372	64695	127107
3373	64714	127088
3374	64732	127067
3375	64751	127048
3376	64770	127028
3377	64789	127008
3378	64805	126983
3379	64824	126963
3380	64842	126942
3381	64860	126920
3382	64877	126897
3383	64896	126878
3384	64915	126859
3385	64935	126840
3386	64954	126822
3387	64974	126803
3388	64994	126785
3389	65013	126765
3390	65032	126747
3391	65050	126725
3392	65068	126703
3393	65085	126680
3394	65102	126657
3395	65119	126633
3396	65138	126615
3397	65159	126598
3398	65177	126577
3399	65196	126558
3400	65224	126556
3401	65245	126539
3402	65263	126518
3403	65282	126498
3404	65301	126478
3405	65319	126458
3406	65338	126438
3407	65357	126419
3408	65376	126399
3409	65395	126379
3410	65413	126359
3411	65432	126338
3412	65450	126317
3413	65469	126298
3414	65488	126279
3415	65507	126258
3416	65525	126238
3417	65544	126217
3418	65562	126197
3419	65581	126177
3420	65599	126156
3421	65619	126137
3422	65638	126117
3423	65657	126098
3424	65676	126078
3425	65695	126059
3426	65713	126038
3427	65730	126014
3428	65746	125990
3429	65765	125971
3430	65784	125950
3431	65803	125931
3432	65822	125912
3433	65841	125892
3434	65860	125872
3435	65877	125849
3436	65896	125829
3437	65915	125810
3438	65932	125788
3439	65952	125769
3440	65970	125748
3441	65989	125729
3442	66007	125708
3443	66025	125686
3444	66043	125665
3445	66063	125646
3446	66082	125627
3447	66101	125607
3448	66119	125587
3449	66138	125566
3450	66156	125546
3451	66174	125524
3452	66192	125502
3453	66210	125482
3454	66227	125459
3455	66246	125439
3456	66266	125420
3457	66284	125399
3458	66302	125378
3459	66322	125360
3460	66340	125340
3461	66358	125318
3462	66377	125298
3463	66396	125279
3464	66415	125259
3465	66434	125241
3466	66453	125220
3467	66471	125199
3468	66487	125174
3469	66506	125154
3470	66525	125136
3471	66543	125114
3472	66562	125093
3473	66582	125076
3474	66601	125057
3475	66620	125038
3476	66639	125018
3477	66659	125000
3478	66677	124979
3479	66696	124960
3480	66716	124942
3481	66734	124921
3482	66753	124902
3483	66771	124880
3484	66789	124859
3485	66808	124839
3486	66825	124816
3487	66843	124795
3488	66861	124774
3489	66881	124755
3490	66898	124733
3491	66916	124711
3492	66932	124687
3493	66950	124665
3494	66969	124645
3495	66988	124626
3496	67006	124604
3497	67024	124583
3498	67041	124560
3499	67059	124538
3500	67088	124538
3501	67108	124519
3502	67127	124501
3503	67146	124481
3504	67167	124465
3505	67185	124444
3506	67203	124422
3507	67220	124400
3508	67239	124381
3509	67257	124358
3510	67276	124339
3511	67295	124320
3512	67314	124300
3513	67332	124279
3514	67349	124256
3515	67369	124238
3516	67387	124216
3517	67405	124196
3518	67423	124174
3519	67442	124154
3520	67460	124134
3521	67478	124113
3522	67496	124091
3523	67516	124073
3524	67534	124053
3525	67553	124032
3526	67570	124010
3527	67588	123989
3528	67607	123969
3529	67623	123944
3530	67641	123923
3531	67660	123903
3532	67680	123885
3533	67697	123862
3534	67715	123842
3535	67734	123821
3536	67752	123801
3537	67771	123780
3538	67788	123758
3539	67806	123737
3540	67824	123715
3541	67843	123695
3542	67860	123673
3543	67877	123651
3544	67895	123628
3545	67914	123609
3546	67932	123588
3547	67950	123567
3548	67969	123547
3549	67987	123527
3550	68005	123505
3551	68025	123487
3552	68042	123465
3553	68061	123445
3554	68079	123424
3555	68098	123403
3556	68116	123384
3557	68134	123361
3558	68153	123342
3559	68170	123319
3560	68187	123297
3561	68206	123277
3562	68223	123254
3563	68242	123235
3564	68260	123213
3565	68280	123195
3566	68298	123174
3567	68316	123153
3568	68334	123132
3569	68351	123109
3570	68368	123086
3571	68387	123066
3572	68403	123042
3573	68421	123020
3574	68439	123000
3575	68459	122981
3576	68477	122961
3577	68496	122941
3578	68514	122921
3579	68532	122899
3580	68549	122876
3581	68568	122857
3582	68587	122837
3583	68607	122819
3584	68625	122798
3585	68642	122775
3586	68661	122755
3587	68679	122734
3588	68698	122714
3589	68716	122693
3590	68733	122672
3591	68753	122653
3592	68772	122633
3593	68789	122611
3594	68808	122591
3595	68825	122569
3596	68844	122549
3597	68861	122526
3598	68879	122506
3599	68898	122486
3600	68926	122482
3601	68946	122464
3602	68964	122443
3603	68983	122424
3604	69001	122403
3605	69018	122380
3606	69036	122358
3607	69055	122340
3608	69075	122321
3609	69094	122302
3610	69112	122282
3611	69130	122260
3612	69147	122238
3613	69166	122218
3614	69185	122198
3615	69202	122176
3616	69222	122159
3617	69242	122140
3618	69260	122119
3619	69278	122099
3620	69296	122076
3621	69314	122056
3622	69332	122035
3623	69351	122016
3624	69369	121995
3625	69389	121976
3626	69407	121956
3627	69425	121934
3628	69444	121915
3629	69462	121894
3630	69479	121871
3631	69498	121851
3632	69516	121830
3633	69534	121809
3634	69551	121787
3635	69570	121767
3636	69589	121748
3637	69608	121728
3638	69627	121710
3639	69647	121691
3640	69666	121671
3641	69683	121649
3642	69701	121627
3643	69719	121606
3644	69735	121583
3645	69754	121563
3646	69770	121538
3647	69786	121514
3648	69805	121494
3649	69824	121475
3650	69843	121456
3651	69862	121437
3652	69881	121418
3653	69898	121394
3654	69918	121376
3655	69937	121358
3656	69957	121339
3657	69974	121317
3658	69994	121298
3659	70013	121279
3660	70030	121257
3661	70049	121238
3662	70066	121214
3663	70084	121194
3664	70101	121170
3665	70119	121150
3666	70140	121134
3667	70159	121115
3668	70176	121092
3669	70194	121070
3670	70212	121049
3671	70229	121026
3672	70248	121008
3673	70268	120989
3674	70285	120968
3675	70304	120948
3676	70321	120925
3677	70340	120905
3678	70358	120884
3679	70376	120864
3680	70395	120845
3681	70415	120827
3682	70433	120806
3683	70451	120784
3684	70470	120764
3685	70487	120743
3686	70504	120720
3687	70523	120700
3688	70541	120679
3689	70558	120657
3690	70576	120635
3691	70593	120613
3692	70612	120593
3693	70630	120573
3694	70649	120554
3695	70668	120534
3696	70686	120513
3697	70707	120496
3698	70726	120477
3699	70744	120456
3700	70772	120452
3701	70790	120432
3702	70807	120409
3703	70824	120386
3704	70842	120365
3705	70861	120346
3706	70880	120326
3707	70897	120304
3708	70916	120284
3709	70936	120266
3710	70953	120244
3711	70972	120225
3712	70990	120203
3713	71009	120184
3714	71027	120162
3715	71044	120141
3716	71064	120123
3717	71082	120101
3718	71101	120082
3719	71119	120061
3720	71138	120041
3721	71156	120021
3722	71174	120001
3723	71193	119981
3724	71212	119961
3725	71230	119941
3726	71248	119920
3727	71267	119900
3728	71283	119876
3729	71303	119859
3730	71321	119837
3731	71338	119815
3732	71357	119796
3733	71375	119775
3734	71392	119752
3735	71412	119734
3736	71431	119714
3737	71449	119694
3738	71468	119674
3739	71485	119652
3740	71504	119632
3741	71522	119611
3742	71541	119591
3743	71558	119570
3744	71576	119549
3745	71594	119528
3746	71611	119505
3747	71630	119486
3748	71649	119467
3749	71668	119448
3750	71685	119425
3751	71703	119404
3752	71722	119385
3753	71742	119366
3754	71759	119343
3755	71776	119321
3756	71794	119300
3757	71814	119282
3758	71831	119260
3759	71850	119241
3760	71868	119220
3761	71885	119198
3762	71903	119176
3763	71921	119155
3764	71939	119134
3765	71958	119114
3766	71976	119094
3767	71994	119073
3768	72011	119050
3769	72030	119032
3770	72051	119015
3771	72070	118995
3772	72087	118973
3773	72105	118952
3774	72123	118932
3775	72140	118909
3776	72159	118889
3777	72177	118868
3778	72197	118851
3779	72216	118832
3780	72235	118813
3781	72254	118793
3782	72272	118772
3783	72291	118754
3784	72308	118731
3785	72326	118709
3786	72343	118688
3787	72360	118665
3788	72379	118645
3789	72398	118626
3790	72414	118602
3791	72433	118582
3792	72451	118561
3793	72471	118544
3794	72488	118521
3795	72506	118500
3796	72525	118482
3797	72542	118458
3798	72562	118441
3799	72578	118417
3800	72605	118411
3801	72624	118391
3802	72643	118373
3803	72661	118352
3804	72679	118330
3805	72698	118311
3806	72716	118291
3807	72735	118271
3808	72754	118252
3809	72773	118233
3810	72793	118214
3811	72812	118195
3812	72830	118175
3813	72849	118155
3814	72867	118135
3815	72886	118115
3816	72903	118093
3817	72921	118072
3818	72942	118055
3819	72961	118036
3820	72978	118015
3821	72995	117991
3822	73013	117971
3823	73032	117952
3824	73051	117932
3825	73070	117913
3826	73088	117893
3827	73107	117873
3828	73126	117853
3829	73145	117834
3830	73163	117814
3831	73183	117796
3832	73202	117776
3833	73220	117756
3834	73237	117734
3835	73256	117714
3836	73273	117692
3837	73291	117671
3838	73309	117650
3839	73328	117631
3840	73348	117613
3841	73366	117592
3842	73384	117571
3843	73402	117551
3844	73422	117533
3845	73441	117513
3846	73459	117493
3847	73477	117472
3848	73496	117452
3849	73514	117432
3850	73532	117411
3851	73550	117390
3852	73569	117370
3853	73586	117348
3854	73604	117328
3855	73623	117308
3856	73640	117285
3857	73658	117265
3858	73677	117246
3859	73696	117227
3860	73714	117206
3861	73731	117184
3862	73751	117166
3863	73767	117142
3864	73786	117123
3865	73805	117103
3866	73824	117083
3867	73840	117060
3868	73858	117039
3869	73877	117020
3870	73896	117001
3871	73915	116982
3872	73935	116963
3873	73953	116944
3874	73970	116921
3875	73989	116901
3876	74006	116879
3877	74025	116860
3878	74044	116841
3879	74063	116822
3880	74080	116799
3881	74097	116776
3882	74116	116757
3883	74132	116734
3884	74151	116715
3885	74170	116694
3886	74186	116671
3887	74205	116652
3888	74225	116634
3889	74243	116614
3890	74262	116594
3891	74280	116573
3892	74297	116550
3893	74315	116531
3894	74335	116512
3895	74353	116492
3896	74371	116472
3897	74390	116452
3898	74410	116433
3899	74426	116411
3900	74456	116408
3901	74477	116393
3902	74495	116371
3903	74512	116349
3904	74530	116328
3905	74548	116308
3906	74567	116289
3907	74584	116266
3908	74603	116246
3909	74621	116225
3910	74640	116206
3911	74658	116186
3912	74676	116166
3913	74695	116146
3914	74714	116126
3915	74731	116104
3916	74749	116084
3917	74767	116062
3918	74784	116040
3919	74801	116019
3920	74819	115998
3921	74835	115974
3922	74853	115952
3923	74871	115932
3924	74891	115914
3925	74909	115893
3926	74926	115871
3927	74943	115849
3928	74963	115831
3929	74982	115812
3930	75000	115791
3931	75017	115770
3932	75035	115748
3933	75053	115728
3934	75072	115708
3935	75088	115685
3936	75108	115668
3937	75129	115650
3938	75147	115631
3939	75167	115613
3940	75186	115593
3941	75204	115572
3942	75223	115553
3943	75241	115533
3944	75260	115513
3945	75279	115494
3946	75298	115475
3947	75315	115453
3948	75333	115432
3949	75351	115412
3950	75368	115389
3951	75386	115369
3952	75405	115350
3953	75423	115328
3954	75439	115305
3955	75457	115283
3956	75476	115264
3957	75493	115243
3958	75512	115223
3959	75530	115202
3960	75548	115182
3961	75566	115161
3962	75584	115140
3963	75603	115121
3964	75621	115100
3965	75639	115079
3966	75658	115060
3967	75676	115040
3968	75693	115018
3969	75711	114997
3970	75729	114977
3971	75748	114958
3972	75766	114937
3973	75784	114916
3974	75802	114895
3975	75821	114877
3976	75840	114857
3977	75859	114837
3978	75875	114814
3979	75894	114795
3980	75911	114773
3981	75929	114752
3982	75948	114732
3983	75967	114713
3984	75986	114694
3985	76003	114673
3986	76023	114654
3987	76042	114635
3988	76061	114616
3989	76079	114596
3990	76098	114576
3991	76115	114553
3992	76134	114536
3993	76153	114516
3994	76172	114497
3995	76189	114474
3996	76207	114453
3997	76226	114435
3998	76245	114416
3999	76263	114395
4000	76291	114389
4001	76311	114371
4002	76328	114350
4003	76345	114328
4004	76364	114308
4005	76382	114287
4006	76400	114267
4007	76418	114246
4008	76436	114226
4009	76455	114207
4010	76474	114187
4011	76493	114168
4012	76512	114148
4013	76530	114128
4014	76549	114108
4015	76567	114088
4016	76585	114067
4017	76600	114043
4018	76618	114022
4019	76638	114003
4020	76655	113982
4021	76673	113961
4022	76692	113943
4023	76712	113925
4024	76730	113904
4025	76749	113885
4026	76766	113863
4027	76785	113843
4028	76804	113824
4029	76822	113803
4030	76839	113781
4031	76855	113759
4032	76873	113736
4033	76891	113716
4034	76909	113696
4035	76928	113677
4036	76947	113658
4037	76965	113637
4038	76984	113618
4039	77002	113597
4040	77019	113576
4041	77040	113558
4042	77057	113537
4043	77075	113517
4044	77093	113496
4045	77114	113480
4046	77133	113460
4047	77152	113441
4048	77171	113422
4049	77189	113401
4050	77206	113379
4051	77225	113359
4052	77244	113341
4053	77261	113319
4054	77281	113301
4055	77299	113281
4056	77316	113259
4057	77334	113239
4058	77351	113216
4059	77369	113195
4060	77389	113177
4061	77407	113157
4062	77425	113136
4063	77444	113117
4064	77462	113096
4065	77479	113075
4066	77498	113056
4067	77515	113033
4068	77533	113013
4069	77551	112993
4070	77570	112973
4071	77588	112952
4072	77608	112934
4073	77626	112915
4074	77645	112895
4075	77663	112875
4076	77683	112856
4077	77701	112836
4078	77719	112815
4079	77738	112796
4080	77756	112776
4081	77775	112757
4082	77794	112737
4083	77812	112717
4084	77829	112696
4085	77848	112676
4086	77867	112657
4087	77885	112636
4088	77902	112615
4089	77922	112596
4090	77939	112575
4091	77956	112553
4092	77976	112534
4093	77993	112513
4094	78011	112492
4095	78031	112474
4096	78051	112456
4097	78069	112436
4098	78087	112416
4099	78105	112396
4100	78134	112390
4101	78153	112371
4102	78169	112348
4103	78187	112328
4104	78207	112310
4105	78226	112291
4106	78245	112272
4107	78264	112252
4108	78279	112227
4109	78299	112210
4110	78318	112191
4111	78336	112170
4112	78354	112150
4113	78372	112129
4114	78391	112110
4115	78409	112089
4116	78428	112070
4117	78445	112048
4118	78464	112030
4119	78485	112012
4120	78503	111993
4121	78523	111974
4122	78539	111951
4123	78557	111930
4124	78573	111907
4125	78591	111887
4126	78610	111867
4127	78627	111845
4128	78643	111822
4129	78660	111800
4130	78679	111781
4131	78697	111760
4132	78714	111739
4133	78733	111720
4134	78752	111700
4135	78769	111679
4136	78787	111658
4137	78804	111636
4138	78825	111619
4139	78843	111600
4140	78860	111577
4141	78878	111557
4142	78897	111538
4143	78917	111520
4144	78934	111498
4145	78953	111479
4146	78969	111456
4147	78987	111435
4148	79006	111416
4149	79024	111395
4150	79042	111375
4151	79060	111354
4152	79080	111336
4153	79098	111317
4154	79115	111295
4155	79133	111274
4156	79150	111252
4157	79169	111232
4158	79186	111211
4159	79204	111191
4160	79222	111170
4161	79238	111147
4162	79257	111127
4163	79274	111106
4164	79293	111086
4165	79311	111066
4166	79329	111045
4167	79347	111025
4168	79365	111005
4169	79383	110985
4170	79400	110962
4171	79418	110942
4172	79436	110921
4173	79455	110902
4174	79474	110883
4175	79492	110863
4176	79510	110842
4177	79528	110821
4178	79547	110802
4179	79564	110781
4180	79582	110760
4181	79598	110737
4182	79617	110718
4183	79636	110699
4184	79655	110679
4185	79674	110661
4186	79693	110641
4187	79709	110619
4188	79727	110597
4189	79743	110575
4190	79762	110555
4191	79780	110535
4192	79799	110516
4193	79818	110498
4194	79837	110478
4195	79854	110456
4196	79872	110435
4197	79890	110415
4198	79906	110392
4199	79925	110373
4200	79953	110366
4201	79972	110348
4202	79991	110327
4203	80010	110308
4204	80029	110289
4205	80047	110270
4206	80066	110250
4207	80085	110232
4208	80106	110215
4209	80125	110196
4210	80144	110177
4211	80162	110156
4212	80180	110136
4213	80199	110117
4214	80216	110095
4215	80235	110075
4216	80251	110053
4217	80270	110034
4218	80288	110014
4219	80306	109993
4220	80325	109973
4221	80343	109954
4222	80361	109933
4223	80378	109911
4224	80396	109890
4225	80415	109871
4226	80433	109851
4227	80451	109831
4228	80468	109809
4229	80487	109790
4230	80506	109771
4231	80524	109751
4232	80543	109731
4233	80561	109711
4234	80577	109688
4235	80594	109666
4236	80612	109645
4237	80629	109623
4238	80646	109602
4239	80665	109582
4240	80683	109563
4241	80702	109543
4242	80721	109525
4243	80739	109504
4244	80757	109484
4245	80773	109461
4246	80792	109441
4247	80810	109421
4248	80829	109401
4249	80849	109384
4250	80867	109363
4251	80885	109343
4252	80904	109324
4253	80921	109303
4254	80938	109281
4255	80957	109262
4256	80976	109243
4257	80995	109223
4258	81012	109202
4259	81032	109184
4260	81050	109163
4261	81069	109144
4262	81087	109125
4263	81106	109105
4264	81125	109087
4265	81145	109069
4266	81162	109046
4267	81179	109025
4268	81198	109005
4269	81217	108987
4270	81235	108967
4271	81253	108946
4272	81271	108926
4273	81290	108906
4274	81306	108884
4275	81325	108865
4276	81344	108845
4277	81364	108827
4278	81381	108806
4279	81399	108786
4280	81419	108768
4281	81437	108748
4282	81456	108729
4283	81474	108708
4284	81492	108687
4285	81510	108667
4286	81528	108647
4287	81546	108627
4288	81566	108609
4289	81583	108587
4290	81601	108567
4291	81619	108546
4292	81637	108526
4293	81655	108505
4294	81672	108485
4295	81691	108466
4296	81709	108445
4297	81727	108424
4298	81745	108405
4299	81764	108385
4300	81792	108378
4301	81810	108357
4302	81829	108339
4303	81846	108317
4304	81867	108300
4305	81884	108279
4306	81902	108258
4307	81920	108238
4308	81938	108217
4309	81957	108199
4310	81975	108178
4311	81994	108159
4312	82010	108137
4313	82028	108116
4314	82048	108098
4315	82066	108077
4316	82082	108055
4317	82100	108034
4318	82118	108014
4319	82137	107995
4320	82154	107974
4321	82172	107953
4322	82191	107934
4323	82210	107915
4324	82231	107899
4325	82249	107878
4326	82268	107859
4327	82287	107840
4328	82307	107822
4329	82325	107802
4330	82344	107783
4331	82361	107761
4332	82379	107741
4333	82397	107721
4334	82415	107700
4335	82434	107682
4336	82453	107662
4337	82471	107642
4338	82489	107622
4339	82506	107600
4340	82524	107579
4341	82542	107560
4342	82560	107539
4343	82580	107521
4344	82598	107501
4345	82616	107480
4346	82632	107458
4347	82651	107439
4348	82671	107421
4349	82690	107402
4350	82707	107380
4351	82725	107360
4352	82743	107340
4353	82763	107322
4354	82782	107303
4355	82800	107283
4356	82818	107262
4357	82835	107241
4358	82855	107223
4359	82872	107201
4360	82890	107182
4361	82907	107159
4362	82925	107139
4363	82943	107119
4364	82961	107099
4365	82978	107077
4366	82995	107056
4367	83012	107034
4368	83029	107012
4369	83049	106994
4370	83068	106976
4371	83086	106955
4372	83103	106934
4373	83121	106914
4374	83140	106894
4375	83160	106877
4376	83177	106855
4377	83194	106834
4378	83213	106814
4379	83230	106793
4380	83247	106771
4381	83266	106752
4382	83283	106731
4383	83301	106711
4384	83319	106691
4385	83339	106672
4386	83356	106651
4387	83375	106632
4388	83393	106611
4389	83411	106592
4390	83429	106571
4391	83448	106552
4392	83467	106533
4393	83486	106514
4394	83504	106494
4395	83521	106473
4396	83538	106450
4397	83557	106431
4398	83575	106412
4399	83593	106391
4400	83621	106384
4401	83639	106364
4402	83659	106345
4403	83678	106327
4404	83696	106307
4405	83716	106289
4406	83733	106267
4407	83751	106247
4408	83769	106227
4409	83787	106207
4410	83805	106186
4411	83822	106164
4412	83840	106144
4413	83857	106123
4414	83875	106102
4415	83895	106084
4416	83913	106065
4417	83930	106043
4418	83948	106023
4419	83966	106003
4420	83984	105983
4421	84003	105963
4422	84020	105942
4423	84039	105922
4424	84058	105904
4425	84074	105882
4426	84091	105860
4427	84110	105840
4428	84128	105820
4429	84146	105800
4430	84164	105780
4431	84183	105760
4432	84201	105740
4433	84218	105719
4434	84236	105699
4435	84255	105680
4436	84273	105660
4437	84291	105639
4438	84309	105619
4439	84327	105599
4440	84345	105579
4441	84363	105558
4442	84381	105539
4443	84401	105520
4444	84418	105499
4445	84437	105480
4446	84456	105461
4447	84476	105443
4448	84493	105422
4449	84513	105404
4450	84531	105384
4451	84551	105366
4452	84571	105348
4453	84588	105327
4454	84607	105308
4455	84626	105289
4456	84643	105267
4457	84660	105246
4458	84679	105227
4459	84696	105205
4460	84714	105185
4461	84733	105166
4462	84751	105146
4463	84769	105126
4464	84788	105106
4465	84806	105087
4466	84826	105069
4467	84844	105049
4468	84862	105028
4469	84879	105008
4470	84896	104986
4471	84915	104967
4472	84932	104946
4473	84951	104926
4474	84968	104904
4475	84985	104884
4476	85003	104863
4477	85021	104843
4478	85039	104823
4479	85058	104804
4480	85077	104785
4481	85097	104768
4482	85116	104748
4483	85134	104728
4484	85152	104708
4485	85170	104688
4486	85189	104669
4487	85208	104650
4488	85226	104629
4489	85242	104607
4490	85261	104588
4491	85280	104568
4492	85298	104549
4493	85316	104529
4494	85333	104507
4495	85350	104486
4496	85369	104467
4497	85388	104447
4498	85407	104428
4499	85424	104407
4500	85452	104400
4501	85471	104380
4502	85488	104359
4503	85506	104339
4504	85524	104318
4505	85541	104297
4506	85558	104275
4507	85575	104255
4508	85592	104233
4509	85611	104214
4510	85630	104195
4511	85649	104176
4512	85666	104155
4513	85683	104133
4514	85702	104115
4515	85721	104095
4516	85738	104074
4517	85757	104055
4518	85775	104035
4519	85795	104017
4520	85815	103999
4521	85832	103978
4522	85851	103959
4523	85868	103938
4524	85886	103918
4525	85906	103900
4526	85924	103880
4527	85941	103858
4528	85960	103839
4529	85977	103817
4530	85994	103797
4531	86011	103775
4532	86029	103755
4533	86047	103734
4534	86064	103714
4535	86083	103694
4536	86102	103675
4537	86120	103655
4538	86136	103633
4539	86155	103614
4540	86174	103595
4541	86194	103577
4542	86211	103556
4543	86231	103538
4544	86250	103520
4545	86268	103498
4546	86285	103478
4547	86303	103457
4548	86321	103437
4549	86341	103419
4550	86358	103399
4551	86376	103378
4552	86395	103359
4553	86412	103338
4554	86431	103319
4555	86449	103299
4556	86468	103280
4557	86486	103260
4558	86504	103240
4559	86522	103219
4560	86541	103200
4561	86558	103179
4562	86576	103159
4563	86595	103140
4564	86613	103120
4565	86631	103100
4566	86648	103079
4567	86666	103058
4568	86683	103037
4569	86702	103018
4570	86719	102997
4571	86735	102975
4572	86754	102955
4573	86771	102934
4574	86789	102914
4575	86808	102895
4576	86826	102875
4577	86843	102854
4578	86861	102833
4579	86879	102814
4580	86897	102793
4581	86914	102772
4582	86931	102751
4583	86951	102732
4584	86967	102710
4585	86985	102691
4586	87002	102669
4587	87021	102650
4588	87038	102629
4589	87056	102609
4590	87074	102589
4591	87093	102570
4592	87112	102551
4593	87130	102531
4594	87148	102511
4595	87167	102492
4596	87185	102471
4597	87203	102451
4598	87221	102432
4599	87239	102411
4600	87268	102404
4601	87287	102384
4602	87305	102365
4603	87323	102345
4604	87343	102326
4605	87362	102308
4606	87380	102289
4607	87399	102270
4608	87417	102249
4609	87435	102229
4610	87453	102209
4611	87472	102190
4612	87490	102170
4613	87508	102150
4614	87528	102132
4615	87546	102111
4616	87565	102093
4617	87583	102072
4618	87601	102053
4619	87620	102034
4620	87637	102012
4621	87655	101993
4622	87674	101973
4623	87692	101953
4624	87710	101933
4625	87729	101914
4626	87745	101892
4627	87763	101871
4628	87780	101851
4629	87797	101830
4630	87816	101810
4631	87834	101791
4632	87853	101772
4633	87871	101751
4634	87890	101732
4635	87907	101711
4636	87927	101693
4637	87946	101674
4638	87963	101654
4639	87982	101634
4640	87999	101613
4641	88017	101593
4642	88034	101572
4643	88053	101553
4644	88071	101533
4645	88090	101514
4646	88109	101495
4647	88127	101475
4648	88146	101456
4649	88162	101434
4650	88181	101415
4651	88198	101394
4652	88217	101374
4653	88235	101355
4654	88255	101337
4655	88271	101315
4656	88288	101294
4657	88306	101273
4658	88324	101254
4659	88342	101234
4660	88360	101213
4661	88377	101191
4662	88395	101172
4663	88412	101150
4664	88430	101131
4665	88447	101110
4666	88465	101090
4667	88483	101070
4668	88499	101047
4669	88518	101029
4670	88537	101009
4671	88556	100991
4672	88574	100970
4673	88593	100951
4674	88610	100930
4675	88628	100910
4676	88647	100891
4677	88665	100871
4678	88682	100850
4679	88699	100829
4680	88717	100809
4681	88736	100790
4682	88753	100769
4683	88771	100748
4684	88788	100728
4685	88806	100707
4686	88824	100687
4687	88842	100667
4688	88860	100647
4689	88878	100628
4690	88896	100607
4691	88913	100587
4692	88933	100568
4693	88949	100546
4694	88966	100526
4695	88985	100506
4696	89003	100486
4697	89020	100465
4698	89039	100446
4699	89056	100425
4700	89085	100418
4701	89104	100398
4702	89121	100377
4703	89144	100363
4704	89162	100343
4705	89181	100324
4706	89199	100304
4707	89217	100284
4708	89236	100265
4709	89253	100244
4710	89272	100225
4711	89288	100203
4712	89305	100182
4713	89322	100161
4714	89341	100142
4715	89360	100123
4716	89377	100101
4717	89396	100083
4718	89414	100063
4719	89432	100042
4720	89449	100021
4721	89467	100001
4722	89487	99984
4723	89506	99965
4724	89523	99944
4725	89542	99925
4726	89559	99904
4727	89577	99884
4728	89596	99864
4729	89614	99845
4730	89633	99826
4731	89651	99806
4732	89670	99787
4733	89688	99767
4734	89705	99746
4735	89724	99727
4736	89742	99707
4737	89760	99688
4738	89779	99668
4739	89798	99649
4740	89814	99628
4741	89834	99609
4742	89852	99589
4743	89871	99570
4744	89889	99551
4745	89907	99530
4746	89925	99510
4747	89943	99490
4748	89962	99471
4749	89981	99452
4750	89998	99432
4751	90016	99411
4752	90035	99392
4753	90055	99375
4754	90076	99358
4755	90097	99341
4756	90114	99321
4757	90131	99300
4758	90151	99282
4759	90169	99262
4760	90188	99242
4761	90206	99223
4762	90224	99203
4763	90243	99184
4764	90261	99164
4765	90279	99144
4766	90297	99124
4767	90315	99104
4768	90333	99084
4769	90351	99064
4770	90371	99046
4771	90389	99027
4772	90407	99006
